Churn,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Male,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single
1,0.01639344262295082,1.0,0.10655737704918032,0.6,0.2,0.5,0.42857142857142855,0.0,0.13333333333333333,0.125,0.06666666666666667,0.06521739130434782,0.5294624449983076,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False
1,0.14754098360655737,1.0,0.00819672131147541,0.4,0.8,0.5,0.047619047619047616,0.0,0.06666666666666667,0.0625,0.0,0.0,0.34951844672143756,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,0.03278688524590164,0.0,0.1721311475409836,0.4,0.4,0.0,0.047619047619047616,0.0,0.13333333333333333,0.0625,0.13333333333333333,0.21739130434782608,0.4249976922366842,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
1,0.11475409836065574,1.0,0.09016393442622951,0.6,1.0,0.5,0.42857142857142855,0.0,0.2,0.125,0.06666666666666667,0.08695652173913043,0.5491245884488754,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0.01639344262295082,0.0,0.01639344262295082,0.8,0.8,0.5,0.047619047619047616,1.0,0.26666666666666666,0.125,0.06666666666666667,0.06521739130434782,0.4993999815378935,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
0,0.11475409836065574,0.0,0.03278688524590164,0.4,0.4,0.0,0.0,0.0,0.4,0.0625,0.0,0.08695652173913043,0.5463552724699221,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1,0.0,0.0,0.09836065573770492,0.6,0.8,0.75,0.23809523809523808,0.0,0.26666666666666666,0.0625,0.0,0.0,0.4546909135665713,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0.18032786885245902,1.0,0.02459016393442623,0.4,0.4,1.0,0.14285714285714285,0.0,0.26666666666666666,0.0,0.0,0.15217391304347827,0.5198006092495153,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1,0.0,0.0,0.00819672131147541,0.4,0.4,0.0,0.42857142857142855,1.0,0.2,0.125,0.06666666666666667,0.043478260869565216,0.4549986153420105,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False
1,0.08196721311475409,1.0,0.04918032786885246,0.6,0.6,0.75,0.09523809523809523,0.0,0.5333333333333333,0.5,0.4666666666666667,0.06521739130434782,0.6724822302224684,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
0,0.01639344262295082,0.0,0.09836065573770492,0.8,0.2,0.5,0.09523809523809523,0.0,0.5333333333333333,0.0625,0.06666666666666667,0.06521739130434782,0.4924766915905105,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
1,0.01639344262295082,0.0,0.1557377049180328,0.6,0.8,0.0,0.2857142857142857,0.0,0.13333333333333333,0.125,0.06666666666666667,0.08695652173913043,0.4574602295455244,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False
1,0.13114754098360656,0.0,0.040983606557377046,0.6,0.6,1.0,0.23809523809523808,0.0,0.13333333333333333,0.125,0.06666666666666667,0.06521739130434782,0.4573063786578049,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False
0,0.2786885245901639,0.0,0.13934426229508196,0.8,0.8,0.5,0.09523809523809523,0.0,0.26666666666666666,0.1875,0.4,0.2608695652173913,0.926274654604757,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
0,0.19672131147540983,0.0,0.09016393442622951,0.6,0.4,1.0,0.09523809523809523,0.0,0.13333333333333333,0.25,0.4,0.15217391304347827,0.473153020092926,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0.01639344262295082,0.0,0.09836065573770492,0.6,0.6,1.0,0.09523809523809523,0.0,0.3333333333333333,0.0625,0.06666666666666667,0.1956521739130435,0.5142619772916089,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
1,0.01639344262295082,0.0,0.040983606557377046,0.6,0.6,0.5,0.047619047619047616,1.0,0.6,0.125,0.06666666666666667,0.06521739130434782,0.5129696298347641,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0,0.08196721311475409,0.0,0.13114754098360656,0.4,0.4,0.0,0.23809523809523808,0.0,0.4666666666666667,0.0,0.0,0.043478260869565216,0.5128465491245884,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,0.0,0.0,0.09016393442622951,0.4,0.4,1.0,0.047619047619047616,0.0,0.26666666666666666,0.0,0.0,0.17391304347826086,0.4373365334317979,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True
0,0.13114754098360656,1.0,0.00819672131147541,0.4,0.4,0.5,0.42857142857142855,0.0,0.0,0.1875,0.3333333333333333,0.1956521739130435,0.45284470291393575,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False
0,0.09836065573770492,0.0,0.01639344262295082,0.8,0.8,0.75,0.3333333333333333,0.0,0.6666666666666666,0.0625,0.06666666666666667,0.06521739130434782,0.4563832733314871,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
1,0.01639344262295082,0.0,0.05737704918032787,0.6,0.6,0.5,0.09523809523809523,1.0,0.2,0.0625,0.13333333333333333,0.06521739130434782,0.4905074002276993,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
1,0.16393442622950818,1.0,0.22950819672131148,0.6,0.0,0.5,0.19047619047619047,1.0,0.06666666666666667,0.0,0.0,0.06521739130434782,0.5045386011877289,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0.14754098360655737,0.5,0.07377049180327869,0.6,0.6,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.06521739130434782,0.37976553124711526,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
0,0.14754098360655737,0.0,0.18032786885245902,0.4,0.6,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.3783501030800948,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False
1,0.14754098360655737,1.0,0.02459016393442623,0.4,0.6,0.5,0.047619047619047616,0.0,0.13333333333333333,0.0625,0.0,0.043478260869565216,0.3705960183390258,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0.06557377049180328,0.0,0.20491803278688525,0.8,1.0,0.5,0.09523809523809523,0.0,1.0,0.0625,0.06666666666666667,0.21739130434782608,0.46502969322132987,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
0,0.3442622950819672,0.0,0.00819672131147541,0.4,0.6,1.0,0.3333333333333333,0.0,0.0,0.0,0.06666666666666667,0.043478260869565216,0.7816240499707683,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,0.03278688524590164,1.0,0.1721311475409836,0.4,0.4,0.0,0.09523809523809523,0.0,0.2,0.0625,0.0,0.043478260869565216,0.5209698759961845,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,0.01639344262295082,0.0,0.21311475409836064,0.8,0.8,0.0,0.09523809523809523,1.0,0.9333333333333333,0.125,0.06666666666666667,0.021739130434782608,0.459675682328687,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
0,0.09836065573770492,1.0,0.09836065573770492,0.6,0.6,0.25,0.09523809523809523,0.0,0.13333333333333333,0.0625,0.06666666666666667,0.1956521739130435,0.5506630973260715,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
1,0.01639344262295082,0.5,0.18032786885245902,0.8,0.6,0.75,0.047619047619047616,1.0,0.06666666666666667,0.0625,0.06666666666666667,0.10869565217391304,0.45072156066340496,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0,0.0,1.0,0.07377049180327869,0.6,0.4,1.0,0.14285714285714285,0.0,0.13333333333333333,0.0625,0.0,0.0,0.3791501276962368,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False
0,0.3442622950819672,0.0,0.01639344262295082,0.6,0.6,0.0,0.2857142857142857,0.0,0.06666666666666667,0.0625,0.0,0.0,0.8697190682790239,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
1,0.32786885245901637,0.0,0.02459016393442623,0.4,0.4,0.75,0.3333333333333333,1.0,0.26666666666666666,0.3125,0.8,0.17391304347826086,0.8999046124496137,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
1,0.01639344262295082,0.0,0.22131147540983606,0.8,0.6,0.75,0.09523809523809523,1.0,0.6,0.0625,0.4666666666666667,0.1956521739130435,0.44684451829287053,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
1,0.01639344262295082,0.0,0.09836065573770492,0.6,0.6,1.0,0.09523809523809523,0.0,0.3333333333333333,0.0625,0.06666666666666667,0.1956521739130435,0.5142619772916089,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
1,0.0,1.0,0.00819672131147541,0.6,0.4,0.75,0.047619047619047616,1.0,0.3333333333333333,0.0625,0.0,0.08695652173913043,0.40622788393489034,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0.0,0.0,0.02459016393442623,0.4,0.4,0.5,0.2857142857142857,0.0,0.4,0.0,0.06666666666666667,0.021739130434782608,0.4425366934367211,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
0,0.11475409836065574,1.0,0.040983606557377046,0.6,0.4,0.0,0.09523809523809523,1.0,0.13333333333333333,0.0,0.0,0.0,0.6065725099233822,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
0,0.3442622950819672,1.0,0.02459016393442623,0.4,0.2,0.75,0.14285714285714285,0.0,0.06666666666666667,0.125,0.06666666666666667,0.043478260869565216,0.5575556170959106,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
0,0.03278688524590164,0.0,0.2540983606557377,0.8,1.0,0.75,0.09523809523809523,0.0,0.26666666666666666,0.125,0.06666666666666667,0.17391304347826086,0.5861411120342165,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
1,0.01639344262295082,0.0,0.04918032786885246,0.6,0.6,0.25,0.09523809523809523,1.0,0.3333333333333333,0.375,0.3333333333333333,0.15217391304347827,0.4981999446136804,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
1,0.0,0.0,0.07377049180327869,0.4,0.6,0.75,0.047619047619047616,0.0,0.26666666666666666,0.0625,0.0,0.0,0.3875811563432721,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
0,0.06557377049180328,0.0,0.10655737704918032,0.6,0.4,0.0,0.38095238095238093,1.0,0.8,0.0625,0.0,0.043478260869565216,0.4285978030093233,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0,0.4918032786885246,0.0,0.20491803278688525,0.4,0.2,0.25,0.14285714285714285,1.0,0.3333333333333333,0.0625,0.0,0.08695652173913043,0.5981414812763469,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
1,0.03278688524590164,1.0,0.03278688524590164,0.4,0.4,0.5,0.19047619047619047,1.0,0.4666666666666667,0.0625,0.0,0.0,0.4688759654143204,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,0.45901639344262296,0.0,0.09836065573770492,0.8,0.6,1.0,0.3333333333333333,1.0,0.6,0.0625,0.06666666666666667,0.10869565217391304,0.5212468075940798,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1,0.06557377049180328,1.0,0.21311475409836064,0.8,0.2,0.75,0.23809523809523808,1.0,0.4,0.125,0.06666666666666667,0.021739130434782608,0.7906089418135942,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0,0.2459016393442623,0.0,0.02459016393442623,0.4,0.4,0.5,0.23809523809523808,0.0,0.0,0.0625,0.2,0.30434782608695654,0.8886427274685375,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
1,0.0,1.0,0.01639344262295082,0.4,0.8,0.75,0.2857142857142857,0.0,0.26666666666666666,0.0,0.0,0.0,0.5149389211975752,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
0,0.04918032786885246,1.0,0.01639344262295082,0.6,0.6,0.25,0.09523809523809523,0.0,0.26666666666666666,0.3125,0.26666666666666666,0.043478260869565216,0.628265485091849,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,0.14754098360655737,0.0,0.03278688524590164,0.2,0.4,0.75,0.19047619047619047,0.0,0.06666666666666667,0.125,0.4,0.043478260869565216,0.37194990615095846,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0,0.09836065573770492,0.0,0.05737704918032787,0.2,0.4,0.25,0.14285714285714285,0.0,0.8,0.25,0.2,0.15217391304347827,0.5454013969660605,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
1,0.04918032786885246,0.0,0.03278688524590164,0.6,0.8,1.0,0.14285714285714285,1.0,0.8666666666666667,0.0625,0.06666666666666667,0.021739130434782608,0.4968152866242038,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,0.13114754098360656,0.0,0.03278688524590164,0.6,0.8,1.0,0.09523809523809523,0.0,0.06666666666666667,0.125,0.06666666666666667,0.08695652173913043,0.5194313671189883,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0,0.16393442622950818,0.0,0.040983606557377046,0.6,0.6,0.75,0.09523809523809523,0.0,0.13333333333333333,0.125,0.06666666666666667,0.17391304347826086,0.49823071479122427,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
0,0.19672131147540983,0.0,0.06557377049180328,0.8,0.8,0.5,0.14285714285714285,0.0,0.06666666666666667,0.1875,0.4666666666666667,0.17391304347826086,0.5483553340102773,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
0,0.13114754098360656,0.0,0.01639344262295082,0.4,0.6,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.47272223760731097,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0.16393442622950818,0.0,0.03278688524590164,0.6,0.6,0.75,0.47619047619047616,1.0,0.06666666666666667,0.3125,0.3333333333333333,0.2826086956521739,0.5510938798116864,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,0.01639344262295082,0.0,0.20491803278688525,0.6,0.8,0.5,0.19047619047619047,1.0,0.2,0.125,0.06666666666666667,0.043478260869565216,0.5666635896489123,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
1,0.0,0.0,0.09016393442622951,0.6,0.4,0.5,0.2857142857142857,0.0,0.0,0.0625,0.0,0.0,0.6168805194005968,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0.2459016393442623,0.0,0.02459016393442623,0.4,0.4,0.0,0.09523809523809523,1.0,0.2,0.25,0.8,0.1956521739130435,0.6192190528939352,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
1,0.01639344262295082,1.0,0.04918032786885246,0.6,0.6,1.0,0.047619047619047616,1.0,0.8,0.25,0.26666666666666666,0.06521739130434782,0.6794670605249392,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1,0.01639344262295082,0.0,0.09836065573770492,0.8,0.8,0.75,0.09523809523809523,1.0,1.0,0.125,0.06666666666666667,0.021739130434782608,0.44182897935321086,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0,0.3114754098360656,1.0,0.02459016393442623,0.6,0.8,0.75,0.14285714285714285,1.0,0.06666666666666667,0.0625,0.4,0.15217391304347827,0.8268562109603373,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1,0.14754098360655737,1.0,0.08196721311475409,0.4,0.4,1.0,0.047619047619047616,0.0,0.5333333333333333,0.0625,0.0,0.0,0.36278039324286904,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
0,0.14754098360655737,0.0,0.14754098360655737,0.8,0.8,0.75,0.09523809523809523,0.0,0.6,0.125,0.2,0.06521739130434782,0.649435367242069,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1,0.26229508196721313,0.0,0.08196721311475409,0.6,0.8,0.75,0.14285714285714285,0.0,0.3333333333333333,0.5,0.4666666666666667,0.17391304347826086,0.536662666543586,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
1,0.0,1.0,0.10655737704918032,0.4,0.4,0.0,0.14285714285714285,1.0,0.8666666666666667,0.3125,0.3333333333333333,0.15217391304347827,0.4486599587679621,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True
0,0.39344262295081966,0.0,0.18032786885245902,0.6,0.6,0.5,0.14285714285714285,1.0,0.3333333333333333,0.25,0.06666666666666667,0.30434782608695654,0.7306378657804855,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
0,0.14754098360655737,1.0,0.07377049180327869,0.6,0.6,1.0,0.047619047619047616,0.0,0.26666666666666666,0.0,0.0,0.1956521739130435,0.5411551124649989,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1,0.14754098360655737,0.0,0.07377049180327869,0.6,0.8,1.0,0.047619047619047616,1.0,0.0,0.0,0.0,0.15217391304347827,0.37290378165482013,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False
0,0.08196721311475409,1.0,0.18032786885245902,0.6,0.6,0.5,0.09523809523809523,0.0,0.2,0.125,0.06666666666666667,0.021739130434782608,0.5979260900335395,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,0.14754098360655737,0.0,0.08196721311475409,0.6,0.6,0.5,0.09523809523809523,0.0,0.13333333333333333,0.1875,0.13333333333333333,0.21739130434782608,0.5122619157512538,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0,0.13114754098360656,0.0,0.02459016393442623,0.4,0.4,0.0,0.09523809523809523,0.0,0.2,0.0625,0.0,0.15217391304347827,0.48499953844733684,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0.45901639344262296,1.0,0.22131147540983606,0.4,0.6,0.0,0.047619047619047616,0.0,0.26666666666666666,0.125,0.06666666666666667,0.2826086956521739,0.9103664728145482,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False
0,0.4426229508196721,0.0,0.06557377049180328,0.6,0.4,0.0,0.19047619047619047,0.0,0.26666666666666666,0.0625,0.0,0.15217391304347827,0.5186005723253023,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0.06557377049180328,0.0,0.18032786885245902,0.6,0.6,1.0,0.047619047619047616,0.0,0.3333333333333333,0.0625,0.06666666666666667,0.06521739130434782,0.6910058771039108,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False
0,0.13114754098360656,1.0,0.13114754098360656,0.6,0.6,0.5,0.09523809523809523,1.0,0.5333333333333333,0.125,0.06666666666666667,0.15217391304347827,0.46398350718483644,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0.0,1.0,0.00819672131147541,0.6,0.6,0.5,0.2857142857142857,1.0,0.5333333333333333,0.0625,0.0,0.043478260869565216,0.39385827256223266,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0.18032786885245902,0.0,0.09836065573770492,0.8,0.6,1.0,0.3333333333333333,0.0,0.6666666666666666,0.125,0.06666666666666667,0.08695652173913043,0.4908458721806825,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
1,0.13114754098360656,0.0,0.09836065573770492,0.8,0.6,0.5,0.09523809523809523,1.0,0.06666666666666667,0.125,0.06666666666666667,0.06521739130434782,0.4749684605680175,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
1,0.22950819672131148,1.0,0.01639344262295082,0.8,0.6,0.5,0.38095238095238093,0.0,0.13333333333333333,0.125,0.06666666666666667,0.043478260869565216,0.5916489738145789,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
1,0.01639344262295082,0.5,0.09016393442622951,0.6,0.6,0.5,0.09523809523809523,0.0,0.3333333333333333,0.1875,0.13333333333333333,0.06521739130434782,0.4689990461244961,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0.0,1.0,0.02459016393442623,0.6,0.6,0.0,0.3333333333333333,0.0,0.2,0.0,0.0,0.0,0.39339671989907377,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0.08196721311475409,0.0,0.16393442622950818,0.6,0.0,0.5,0.2857142857142857,1.0,0.06666666666666667,0.0,0.06666666666666667,0.043478260869565216,0.3925966952829318,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
1,0.0,1.0,0.11475409836065574,0.4,0.4,1.0,0.09523809523809523,0.0,0.4,0.0,0.0,0.043478260869565216,0.4379519369826764,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0.29508196721311475,0.0,0.06557377049180328,0.4,0.4,1.0,0.09523809523809523,0.0,0.4,0.0,0.0,0.0,0.6069109818763654,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
0,0.16393442622950818,1.0,0.01639344262295082,0.4,0.8,0.0,0.047619047619047616,0.0,0.2,0.0625,0.0,0.06521739130434782,0.6007877165451244,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0.0,1.0,0.03278688524590164,0.6,0.2,0.25,0.047619047619047616,1.0,0.6,0.0625,0.0,0.08695652173913043,0.4506907904858611,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,0.14754098360655737,0.0,0.07377049180327869,0.6,0.4,0.5,0.047619047619047616,0.0,0.06666666666666667,0.0625,0.0,0.0,0.36628819348287633,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0.2786885245901639,0.0,0.03278688524590164,0.8,0.8,0.0,0.047619047619047616,0.0,0.4,0.0625,0.06666666666666667,0.06521739130434782,0.6975291547432229,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,0.26229508196721313,0.5,0.09836065573770492,0.6,0.6,1.0,0.047619047619047616,0.0,0.26666666666666666,0.0625,0.06666666666666667,0.21739130434782608,0.9015354318594418,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
1,0.01639344262295082,0.0,0.05737704918032787,0.6,0.6,0.75,0.047619047619047616,0.0,0.4666666666666667,0.0625,0.06666666666666667,0.06521739130434782,0.4591525893104403,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0,0.16393442622950818,0.0,0.040983606557377046,0.4,0.6,0.75,0.23809523809523808,0.0,0.13333333333333333,0.3125,0.4666666666666667,0.06521739130434782,0.44887535001076956,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
1,0.01639344262295082,0.0,0.09836065573770492,0.6,0.6,0.5,0.09523809523809523,1.0,0.06666666666666667,0.125,0.06666666666666667,0.043478260869565216,0.4156743284408751,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True
0,0.04918032786885246,0.0,0.23770491803278687,0.8,0.6,0.5,0.23809523809523808,0.0,0.13333333333333333,0.0625,0.06666666666666667,0.043478260869565216,0.5180159389519677,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,0.01639344262295082,0.0,0.08196721311475409,0.6,0.8,0.75,0.09523809523809523,0.0,0.13333333333333333,0.0625,0.06666666666666667,0.021739130434782608,0.4234284131819441,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1,0.32786885245901637,0.0,0.07377049180327869,0.4,0.4,0.5,0.19047619047619047,0.0,0.8666666666666667,0.0,0.0,0.0,0.3839810455706329,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0.01639344262295082,1.0,0.1721311475409836,0.6,0.8,0.75,0.09523809523809523,1.0,0.5333333333333333,0.0625,0.06666666666666667,0.021739130434782608,0.45887565771254496,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False
0,0.06557377049180328,0.0,0.20491803278688525,0.2,0.4,0.0,0.09523809523809523,0.0,0.6,0.0,0.0,0.08695652173913043,0.4688759654143204,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.2786885245901639,0.0,0.09836065573770492,0.6,0.6,0.25,0.047619047619047616,0.0,0.6,0.0625,0.06666666666666667,0.17391304347826086,0.4601680051693898,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,0.01639344262295082,0.0,0.01639344262295082,0.6,0.8,0.75,0.09523809523809523,0.0,0.2,0.0625,0.06666666666666667,0.021739130434782608,0.47189144281362505,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1,0.01639344262295082,1.0,0.23770491803278687,0.6,0.6,0.0,0.09523809523809523,0.0,0.8,0.0625,0.06666666666666667,0.21739130434782608,0.619680605557094,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,0.14754098360655737,0.0,0.20491803278688525,0.4,0.6,0.5,0.23809523809523808,1.0,0.2,0.0,0.0,0.06521739130434782,0.370103695498323,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True
1,0.01639344262295082,1.0,0.01639344262295082,0.6,0.8,0.5,0.2857142857142857,0.0,0.06666666666666667,0.375,0.7333333333333333,0.06521739130434782,0.7110680328625495,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
0,0.14754098360655737,1.0,0.07377049180327869,0.6,0.6,1.0,0.047619047619047616,0.0,0.26666666666666666,0.0,0.0,0.1956521739130435,0.5411551124649989,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1,0.2459016393442623,0.0,0.04918032786885246,0.6,0.6,0.5,0.47619047619047616,1.0,0.13333333333333333,0.0625,0.13333333333333333,0.17391304347826086,0.4603526262346534,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
0,0.03278688524590164,0.0,0.05737704918032787,0.6,0.4,0.25,0.047619047619047616,0.0,0.13333333333333333,0.0,0.0,0.17391304347826086,0.4040432013292717,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0.04918032786885246,1.0,0.06557377049180328,0.6,0.4,1.0,0.3333333333333333,0.0,0.2,0.0625,0.0,0.043478260869565216,0.4547524539216591,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,0.11475409836065574,1.0,0.09016393442622951,0.6,1.0,0.5,0.42857142857142855,0.0,0.2,0.0625,0.06666666666666667,0.08695652173913043,0.5491245884488754,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0.45901639344262296,0.0,0.02459016393442623,0.6,0.4,0.25,0.09523809523809523,1.0,0.13333333333333333,0.0625,0.0,0.043478260869565216,0.8203021631434813,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
1,0.01639344262295082,0.0,0.01639344262295082,0.8,0.6,0.25,0.14285714285714285,1.0,0.4,0.1875,0.13333333333333333,0.021739130434782608,0.4551832364072741,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
0,0.29508196721311475,0.0,0.05737704918032787,0.6,0.8,0.5,0.19047619047619047,0.0,0.26666666666666666,0.0625,0.06666666666666667,0.08695652173913043,0.4819225206929444,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
1,0.01639344262295082,0.0,0.16393442622950818,0.6,0.8,0.25,0.09523809523809523,1.0,0.2,0.0625,0.06666666666666667,0.043478260869565216,0.45813717345149074,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
0,0.14754098360655737,0.0,0.03278688524590164,0.4,0.4,0.75,0.047619047619047616,0.0,0.06666666666666667,0.0625,0.0,0.15217391304347827,0.42130527093141323,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
